OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
202,GMS Face API,1,1,jpg,1,146823,18252,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_232.jpg,0.2019455
203,GMS Face API,2,2,jpg,2,151650,21727,/storage/emulated/0/FDDB-folds-01/2002_08_31_big_img_17422.jpg,0.2695785
204,GMS Face API,1,1,jpg,1,154350,16075,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_508.jpg,0.19310425
205,GMS Face API,1,1,jpg,1,123750,16166,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_681.jpg,0.223355625
206,GMS Face API,1,1,jpg,1,102910,12766,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_638.jpg,0.112957667
207,GMS Face API,1,1,jpg,1,149850,17985,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18408.jpg,0.234913625
208,GMS Face API,1,1,jpg,1,110290,14032,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_533.jpg,0.151444044
209,GMS Face API,1,1,jpg,1,113980,16023,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_12.jpg,0.155869001
210,GMS Face API,1,1,jpg,1,139050,14785,/storage/emulated/0/FDDB-folds-01/2002_08_28_big_img_19388.jpg,0.178979917
211,GMS Face API,1,1,jpg,1,134550,18544,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_133.jpg,0.151778958
212,GMS Face API,1,1,jpg,2,155250,20768,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_885.jpg,0.262730334
213,GMS Face API,1,1,jpg,2,139050,17733,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_387.jpg,0.146290208
214,GMS Face API,1,1,jpg,2,177750,16175,/storage/emulated/0/FDDB-folds-01/2002_08_27_big_img_19976.jpg,0.250105667
215,GMS Face API,0,0,jpg,1,190800,17868,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_118.jpg,0.245086208
216,GMS Face API,1,1,jpg,1,130950,18735,/storage/emulated/0/FDDB-folds-01/2002_08_28_big_img_19146.jpg,0.217288751
217,GMS Face API,1,1,jpg,1,191250,19427,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3259.jpg,0.254397084
218,GMS Face API,1,1,jpg,1,151200,22408,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_536.jpg,0.200564583
219,GMS Face API,2,2,jpg,2,171450,29964,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_279.jpg,0.262709792
220,GMS Face API,2,2,jpg,2,158400,28505,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_9.jpg,0.232987209
221,GMS Face API,1,1,jpg,1,198000,22976,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_301.jpg,0.194516209
222,GMS Face API,1,1,jpg,1,162000,18860,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_974.jpg,0.21359275
223,GMS Face API,2,2,jpg,2,189900,17387,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2355.jpg,0.268629458
224,GMS Face API,1,1,jpg,1,166500,23282,/storage/emulated/0/FDDB-folds-01/2002_08_01_big_img_1526.jpg,0.236637376
225,GMS Face API,7,7,jpg,7,165150,20727,/storage/emulated/0/FDDB-folds-01/2002_08_03_big_img_417.jpg,0.247220376
226,GMS Face API,1,1,jpg,6,169273,27410,/storage/emulated/0/FDDB-folds-01/2002_08_04_big_img_407.jpg,0.289435375
227,GMS Face API,1,1,jpg,1,149400,19659,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_1029.jpg,0.223368541
228,GMS Face API,1,1,jpg,1,156252,20959,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_700.jpg,0.2299285
229,GMS Face API,1,1,jpg,1,129150,18313,/storage/emulated/0/FDDB-folds-01/2002_08_01_big_img_1463.jpg,0.165652
230,GMS Face API,0,0,jpg,1,164700,13233,/storage/emulated/0/FDDB-folds-01/2002_08_31_big_img_17365.jpg,0.263451666
231,GMS Face API,2,2,jpg,5,170550,21283,/storage/emulated/0/FDDB-folds-01/2002_07_28_big_img_223.jpg,0.229056624
232,GMS Face API,1,1,jpg,1,173250,22085,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_827.jpg,0.218580375
233,GMS Face API,1,1,jpg,2,159395,38783,/storage/emulated/0/FDDB-folds-01/2002_07_27_big_img_531.jpg,0.171535542
234,GMS Face API,1,1,jpg,1,123750,16759,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_845.jpg,0.162772
235,GMS Face API,1,1,jpg,1,154800,22941,/storage/emulated/0/FDDB-folds-01/2002_08_20_big_img_382.jpg,0.200125125
236,GMS Face API,3,3,jpg,4,171900,28947,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_268.jpg,0.190689958
237,GMS Face API,0,0,jpg,1,158400,14913,/storage/emulated/0/FDDB-folds-01/2002_08_27_big_img_19705.jpg,0.195247375
238,GMS Face API,1,1,jpg,1,126900,20062,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_830.jpg,0.19681875
239,GMS Face API,1,1,jpg,1,147600,18033,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_250.jpg,0.193282375
240,GMS Face API,1,1,jpg,2,165600,18133,/storage/emulated/0/FDDB-folds-01/2002_07_20_big_img_777.jpg,0.24313996
241,GMS Face API,3,3,jpg,5,133650,17450,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_879.jpg,0.183677459
242,GMS Face API,1,1,jpg,1,144900,14316,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_20146.jpg,0.214698042
243,GMS Face API,1,1,jpg,1,149400,14607,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_789.jpg,0.224641
244,GMS Face API,2,2,jpg,3,160650,15353,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2683.jpg,0.210985958
245,GMS Face API,0,0,jpg,3,133200,24758,/storage/emulated/0/FDDB-folds-01/2002_08_25_big_img_576.jpg,0.279048083
246,GMS Face API,1,1,jpg,1,142200,19068,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_498.jpg,0.190591125
247,GMS Face API,2,2,jpg,2,142650,27775,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_384.jpg,0.2468905
248,GMS Face API,1,1,jpg,2,152100,20319,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_592.jpg,0.204817458
249,GMS Face API,2,2,jpg,2,158850,17973,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_1470.jpg,0.228447375
250,GMS Face API,1,1,jpg,1,146700,20251,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_452.jpg,0.259307417
251,GMS Face API,0,0,jpg,3,164700,18331,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18395.jpg,0.280173083
252,GMS Face API,1,1,jpg,1,140400,14720,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_215.jpg,0.22145775
253,GMS Face API,1,1,jpg,1,146250,24637,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_643.jpg,0.219857625
254,GMS Face API,1,1,jpg,1,166950,39560,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_209.jpg,0.288244251
255,GMS Face API,1,1,jpg,1,134070,19512,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_346.jpg,0.201547084
256,GMS Face API,3,3,jpg,3,135450,28274,/storage/emulated/0/FDDB-folds-01/2002_08_25_big_img_658.jpg,0.225661416
257,GMS Face API,1,1,jpg,1,127350,13246,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_221.jpg,0.219887125
258,GMS Face API,1,1,jpg,1,163350,14607,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_60.jpg,0.216566125
259,GMS Face API,1,1,jpg,1,137700,17904,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_885.jpg,0.188726875
260,GMS Face API,1,1,jpg,1,111520,14754,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_482.jpg,0.151557333
261,GMS Face API,1,1,jpg,1,132300,13762,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_593.jpg,0.195017917
262,GMS Face API,1,1,jpg,1,161100,23643,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_233.jpg,0.162124042
263,GMS Face API,1,1,jpg,1,127067,17622,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_458.jpg,0.209345458
264,GMS Face API,2,2,jpg,10,172350,20709,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_384.jpg,0.263794583
265,GMS Face API,1,1,jpg,1,123410,16840,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_670.jpg,0.179549333
266,GMS Face API,0,0,jpg,2,174150,28523,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_267.jpg,0.305588458
267,GMS Face API,3,3,jpg,3,152550,25537,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_540.jpg,0.169543292
268,GMS Face API,1,1,jpg,1,136800,18616,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_552.jpg,0.219472208
269,GMS Face API,2,2,jpg,2,156252,22770,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_997.jpg,0.226597375
270,GMS Face API,1,1,jpg,1,136530,19848,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_377.jpg,0.161175875
271,GMS Face API,1,1,jpg,1,136800,19963,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_265.jpg,0.17626221
272,GMS Face API,1,1,jpg,1,142200,13057,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_561.jpg,0.223405042
273,GMS Face API,1,1,jpg,1,134251,20886,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_945.jpg,0.131436334
274,GMS Face API,1,1,jpg,1,170100,13244,/storage/emulated/0/FDDB-folds-01/2002_09_02_big_img_15252.jpg,0.228220542
275,GMS Face API,1,1,jpg,1,161550,30655,/storage/emulated/0/FDDB-folds-01/2002_08_11_big_img_276.jpg,0.194151917
276,GMS Face API,1,1,jpg,3,179151,20677,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_491.jpg,0.260027542
277,GMS Face API,1,1,jpg,1,132750,13661,/storage/emulated/0/FDDB-folds-01/2002_07_26_big_img_517.jpg,0.140475833
278,GMS Face API,2,2,jpg,2,135900,23841,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_726.jpg,0.272925
279,GMS Face API,1,1,jpg,1,156252,18731,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_46.jpg,0.234455208
280,GMS Face API,1,1,jpg,1,153900,24448,/storage/emulated/0/FDDB-folds-01/2002_08_28_big_img_19458.jpg,0.1645155
281,GMS Face API,1,1,jpg,1,136350,18777,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2935.jpg,0.142146584
282,GMS Face API,1,1,jpg,1,157050,15067,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_1392.jpg,0.292484083
283,GMS Face API,0,0,jpg,1,131400,11741,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_776.jpg,0.32613475
284,GMS Face API,0,0,jpg,1,160200,13101,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_616.jpg,0.313942458
285,GMS Face API,1,1,jpg,1,152550,23563,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_1065.jpg,0.164912375
286,GMS Face API,1,1,jpg,2,159844,23128,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_889.jpg,0.256478835
287,GMS Face API,1,1,jpg,1,157950,16762,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_188.jpg,0.214394667
288,GMS Face API,0,0,jpg,2,140537,21978,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1453.jpg,0.198395792
289,GMS Face API,1,1,jpg,1,134251,14107,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_760.jpg,0.207718209
