OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
596,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,144900,20740,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3708.jpg,0.185237
597,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,143680,23561,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_511.jpg,0.231429077
598,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,143100,19712,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1316.jpg,0.194414615
599,GMS Face API with allLandmarks  accurateMode,0,1,jpg,2,164700,15907,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_1047.jpg,0.165854153
600,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,167850,24348,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_474.jpg,0.266550231
601,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,132750,21156,/storage/emulated/0/FDDB-folds-01/2002_07_27_big_img_970.jpg,0.231960231
602,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,168300,20486,/storage/emulated/0/FDDB-folds-01/2002_09_02_big_img_15752.jpg,0.155688076
603,GMS Face API with allLandmarks  accurateMode,0,2,jpg,3,119700,22616,/storage/emulated/0/FDDB-folds-01/2002_09_01_big_img_16378.jpg,0.255850154
604,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,166950,14971,/storage/emulated/0/FDDB-folds-01/2002_09_01_big_img_16189.jpg,0.176227462
605,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,162450,21718,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_276.jpg,0.142646385
606,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,178200,37081,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_518.jpg,0.250423539
607,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,153450,16315,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_1027.jpg,0.276546154
608,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,153000,21465,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_733.jpg,0.148811846
609,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,158400,19931,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_249.jpg,0.164434693
610,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,133250,17754,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_1371.jpg,0.134350462
611,GMS Face API with allLandmarks  accurateMode,0,2,jpg,3,147600,22200,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1348.jpg,0.199807846
612,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,184500,15659,/storage/emulated/0/FDDB-folds-01/2003_01_01_big_img_331.jpg,0.224683846
613,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,139050,20874,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_536.jpg,0.142619616
614,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,172350,26933,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_224.jpg,0.238879077
615,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,138150,18107,/storage/emulated/0/FDDB-folds-01/2002_08_10_big_img_763.jpg,0.160992538
616,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,151200,26533,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_293.jpg,0.122524231
617,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,145350,12739,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_1211.jpg,0.161488154
618,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,154350,25565,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_1194.jpg,0.216988923
619,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,126381,17788,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_390.jpg,0.199305692
620,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,166050,22491,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2893.jpg,0.217090847
621,GMS Face API with allLandmarks  accurateMode,0,3,jpg,7,153109,18402,/storage/emulated/0/FDDB-folds-01/2002_08_17_big_img_691.jpg,0.35081277
622,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,143100,15043,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1695.jpg,0.173692538
623,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,133200,17555,/storage/emulated/0/FDDB-folds-01/2002_08_16_big_img_829.jpg,0.155135461
624,GMS Face API with allLandmarks  accurateMode,0,2,jpg,1,144000,12588,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_201.jpg,0.189422769
625,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,159844,20870,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_36.jpg,0.309507692
626,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,148010,24718,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_763.jpg,0.14769723
627,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,138170,20712,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_637.jpg,0.216360308
628,GMS Face API with allLandmarks  accurateMode,0,2,jpg,1,134100,24746,/storage/emulated/0/FDDB-folds-01/2002_08_22_big_img_592.jpg,0.173111384
629,GMS Face API with allLandmarks  accurateMode,0,1,jpg,2,172350,22221,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_817.jpg,0.231044154
630,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,124230,18192,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_1219.jpg,0.157974846
631,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,134251,23910,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3508.jpg,0.205238
632,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,135000,17618,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_1108.jpg,0.235018616
633,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,169650,29201,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_488.jpg,0.23217977
634,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,111657,16139,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_704.jpg,0.205952924
635,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,148420,16660,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_1087.jpg,0.242011846
636,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,177750,19383,/storage/emulated/0/FDDB-folds-01/2002_08_10_big_img_670.jpg,0.181555539
637,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,132300,20930,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_104.jpg,0.134747308
638,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,166050,17934,/storage/emulated/0/FDDB-folds-01/2002_08_27_big_img_19823.jpg,0.232509154
639,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,176850,28176,/storage/emulated/0/FDDB-folds-01/2002_09_01_big_img_16229.jpg,0.268796
640,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,110021,20389,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_846.jpg,0.131387153
641,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,198000,35992,/storage/emulated/0/FDDB-folds-01/2002_08_04_big_img_412.jpg,0.190473077
642,GMS Face API with allLandmarks  accurateMode,0,6,jpg,7,138600,25352,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_554.jpg,0.431671385
643,GMS Face API with allLandmarks  accurateMode,0,4,jpg,4,150750,24982,/storage/emulated/0/FDDB-folds-01/2002_08_12_big_img_331.jpg,0.339838384
644,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,138600,25305,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_533.jpg,0.126047461
645,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,190800,29213,/storage/emulated/0/FDDB-folds-01/2002_08_12_big_img_259.jpg,0.173701692
646,GMS Face API with allLandmarks  accurateMode,0,1,jpg,2,162450,34174,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_328.jpg,0.207918385
647,GMS Face API with allLandmarks  accurateMode,0,4,jpg,6,127100,22770,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_630.jpg,0.235904538
648,GMS Face API with allLandmarks  accurateMode,0,2,jpg,3,153450,23350,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3541.jpg,0.175727923
649,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,160650,15248,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2390.jpg,0.222122461
650,GMS Face API with allLandmarks  accurateMode,0,1,jpg,2,138150,23345,/storage/emulated/0/FDDB-folds-01/2002_08_20_big_img_150.jpg,0.168881231
651,GMS Face API with allLandmarks  accurateMode,0,3,jpg,5,152550,25200,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_1231.jpg,0.254276461
652,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,162450,42852,/storage/emulated/0/FDDB-folds-01/2002_08_16_big_img_710.jpg,0.249840692
653,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,144000,14803,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_591.jpg,0.142794
654,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,156252,16845,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_725.jpg,0.114591385
655,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,129600,16990,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_820.jpg,0.144770693
656,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,129970,18350,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_568.jpg,0.232539154
657,GMS Face API with allLandmarks  accurateMode,0,2,jpg,3,153450,17742,/storage/emulated/0/FDDB-folds-01/2002_08_22_big_img_853.jpg,0.226148769
658,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,151650,11781,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_648.jpg,0.134204
659,GMS Face API with allLandmarks  accurateMode,0,3,jpg,7,134251,29054,/storage/emulated/0/FDDB-folds-01/2002_08_23_big_img_528.jpg,0.294415077
660,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,166950,13372,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_888.jpg,0.140785846
661,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,160200,16932,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18201.jpg,0.217645769
662,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,184050,17279,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_965.jpg,0.241083769
663,GMS Face API with allLandmarks  accurateMode,0,3,jpg,5,121770,23452,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_660.jpg,0.249159308
664,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,136496,19984,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_517.jpg,0.134861154
665,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,140850,11309,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_406.jpg,0.14334
666,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,159750,23009,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18433.jpg,0.189683846
667,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,135450,18749,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1630.jpg,0.168636539
668,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,128700,13587,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2717.jpg,0.125896539
669,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,146374,22752,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_470.jpg,0.224770692
670,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,124373,20257,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_633.jpg,0.170491385
671,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,133650,10434,/storage/emulated/0/FDDB-folds-01/2002_08_20_big_img_915.jpg,0.140329385
672,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,134251,23638,/storage/emulated/0/FDDB-folds-01/2002_08_16_big_img_893.jpg,0.178311384
673,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,136945,20658,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_644.jpg,0.140071
674,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,140537,24215,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_529.jpg,0.192976769
675,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,165150,19452,/storage/emulated/0/FDDB-folds-01/2002_08_16_big_img_668.jpg,0.163727385
676,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,157500,20811,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1871.jpg,0.248944615
677,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,154350,14459,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_192.jpg,0.167124154
678,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,125550,14570,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_961.jpg,0.164345
679,GMS Face API with allLandmarks  accurateMode,0,3,jpg,4,176400,31606,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_738.jpg,0.302744616
680,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,162900,19631,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_382.jpg,0.127445846
681,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,167850,16812,/storage/emulated/0/FDDB-folds-01/2002_08_19_big_img_298.jpg,0.130894847
682,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,126280,23646,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_608.jpg,0.125841615
683,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,139950,19281,/storage/emulated/0/FDDB-folds-01/2002_08_21_big_img_514.jpg,0.190083692
684,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,161100,33602,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_183.jpg,0.20316223
685,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,126381,21779,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_536.jpg,0.147948769
686,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,185400,24807,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_478.jpg,0.183564692
687,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,120600,11317,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2997.jpg,0.102870924
688,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,156600,16335,/storage/emulated/0/FDDB-folds-01/2002_09_02_big_img_15380.jpg,0.125625846
689,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,162000,20413,/storage/emulated/0/FDDB-folds-01/2002_08_07_big_img_1153.jpg,0.170223154
690,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,183600,15491,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_967.jpg,0.204264153
691,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,123924,17101,/storage/emulated/0/FDDB-folds-01/2002_07_31_big_img_711.jpg,0.188809692
692,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,147600,14082,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_664.jpg,0.163057077
693,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,148420,19663,/storage/emulated/0/FDDB-folds-01/2003_01_01_big_img_326.jpg,0.153685231
694,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,155250,22776,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_775.jpg,0.152646077
695,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,147150,12050,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_961.jpg,0.147209
696,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,130500,16894,/storage/emulated/0/FDDB-folds-01/2002_08_16_big_img_77.jpg,0.147403077
697,GMS Face API with allLandmarks  accurateMode,0,2,jpg,3,149400,15118,/storage/emulated/0/FDDB-folds-01/2002_08_12_big_img_296.jpg,0.211779692
698,GMS Face API with allLandmarks  accurateMode,0,4,jpg,4,139950,23539,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_905.jpg,0.272046769
699,GMS Face API with allLandmarks  accurateMode,0,1,jpg,3,179550,17478,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_284.jpg,0.165793077
700,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,113850,17906,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_887.jpg,0.117556462
701,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,135900,26355,/storage/emulated/0/FDDB-folds-01/2002_08_24_big_img_849.jpg,0.323092769
702,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,127516,14193,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_345.jpg,0.118808154
703,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,144450,23059,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_419.jpg,0.288859154
704,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,161100,22634,/storage/emulated/0/FDDB-folds-01/2002_08_01_big_img_1347.jpg,0.147625308
705,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,168300,20517,/storage/emulated/0/FDDB-folds-01/2002_08_05_big_img_3670.jpg,0.169304769
706,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,148500,15872,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_479.jpg,0.140656692
707,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,116100,20378,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_913.jpg,0.237968462
708,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,138150,22632,/storage/emulated/0/FDDB-folds-01/2002_09_02_big_img_15828.jpg,0.148621
709,GMS Face API with allLandmarks  accurateMode,0,0,jpg,1,148950,15102,/storage/emulated/0/FDDB-folds-01/2002_08_30_big_img_18194.jpg,0.137882692
710,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,134251,14687,/storage/emulated/0/FDDB-folds-01/2002_08_08_big_img_471.jpg,0.161659231
711,GMS Face API with allLandmarks  accurateMode,0,1,jpg,4,151650,20052,/storage/emulated/0/FDDB-folds-01/2002_08_22_big_img_734.jpg,0.146468231
712,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,161550,8788,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_586.jpg,0.146256385
713,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,149850,21613,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_454.jpg,0.140000846
714,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,133353,25798,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_47.jpg,0.145646692
715,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,166130,23749,/storage/emulated/0/FDDB-folds-01/2002_07_19_big_img_381.jpg,0.173104077
716,GMS Face API with allLandmarks  accurateMode,0,3,jpg,5,160650,31476,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_733.jpg,0.278729231
717,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,136496,24815,/storage/emulated/0/FDDB-folds-01/2002_08_20_big_img_327.jpg,0.185099385
718,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,134251,16075,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_96.jpg,0.139785692
719,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,153450,16130,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_2680.jpg,0.132850769
720,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,140850,10752,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_919.jpg,0.181047462
721,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,155700,21317,/storage/emulated/0/FDDB-folds-01/2002_07_21_big_img_158.jpg,0.20264023
722,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,136800,14694,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_801.jpg,0.146448846
723,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,172350,17436,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_567.jpg,0.305065693
724,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,168750,15944,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_804.jpg,0.165488846
725,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,155250,21027,/storage/emulated/0/FDDB-folds-01/2002_07_24_big_img_690.jpg,0.25960277
726,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,126690,16926,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_576.jpg,0.14072877
727,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,202500,20667,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_335.jpg,0.182062692
728,GMS Face API with allLandmarks  accurateMode,0,4,jpg,6,120130,19630,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_390.jpg,0.268018538
729,GMS Face API with allLandmarks  accurateMode,0,1,jpg,6,201600,30858,/storage/emulated/0/FDDB-folds-01/2002_08_11_big_img_258.jpg,0.199577769
730,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,161550,21005,/storage/emulated/0/FDDB-folds-01/2002_07_23_big_img_917.jpg,0.138866923
731,GMS Face API with allLandmarks  accurateMode,0,3,jpg,2,163800,26054,/storage/emulated/0/FDDB-folds-01/2002_08_15_big_img_525.jpg,0.213950462
732,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,127100,15043,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_505.jpg,0.128652
733,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,144000,14309,/storage/emulated/0/FDDB-folds-01/2002_07_30_big_img_886.jpg,0.125664
734,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,110290,14121,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_640.jpg,0.118441616
735,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,102250,14241,/storage/emulated/0/FDDB-folds-01/2003_01_14_big_img_642.jpg,0.132868
736,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,170550,21406,/storage/emulated/0/FDDB-folds-01/2003_01_17_big_img_844.jpg,0.179187692
737,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,195750,17680,/storage/emulated/0/FDDB-folds-01/2002_08_04_big_img_571.jpg,0.189894616
738,GMS Face API with allLandmarks  accurateMode,0,3,jpg,2,178200,19501,/storage/emulated/0/FDDB-folds-01/2002_08_29_big_img_18702.jpg,0.283217231
739,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,162900,16263,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_240.jpg,0.194243693
740,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,141300,29622,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_553.jpg,0.291359769
741,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,136800,17380,/storage/emulated/0/FDDB-folds-01/2002_08_10_big_img_354.jpg,0.136215077
742,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,143100,18182,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_17.jpg,0.262937077
743,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,102250,14164,/storage/emulated/0/FDDB-folds-01/2003_01_15_big_img_782.jpg,0.167531692
744,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,160200,19570,/storage/emulated/0/FDDB-folds-01/2002_07_27_big_img_382.jpg,0.166417308
745,GMS Face API with allLandmarks  accurateMode,0,2,jpg,5,152550,19039,/storage/emulated/0/FDDB-folds-01/2002_08_14_big_img_970.jpg,0.219393539
746,GMS Face API with allLandmarks  accurateMode,0,1,jpg,2,131400,12271,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_70.jpg,0.148601769
747,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,106749,11807,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_625.jpg,0.122366769
748,GMS Face API with allLandmarks  accurateMode,0,0,jpg,1,191700,32834,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_341.jpg,0.200894615
749,GMS Face API with allLandmarks  accurateMode,0,3,jpg,4,148500,30329,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_188.jpg,0.230941461
750,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,155700,23245,/storage/emulated/0/FDDB-folds-01/2002_08_09_big_img_405.jpg,0.137909
751,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,161550,25489,/storage/emulated/0/FDDB-folds-01/2002_08_02_big_img_37.jpg,0.158107616
752,GMS Face API with allLandmarks  accurateMode,0,2,jpg,3,130210,19106,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_748.jpg,0.176586769
753,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,149400,14738,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_399.jpg,0.139905385
754,GMS Face API with allLandmarks  accurateMode,0,1,jpg,3,136350,27984,/storage/emulated/0/FDDB-folds-01/2002_07_25_big_img_844.jpg,0.209271154
755,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,146250,26943,/storage/emulated/0/FDDB-folds-01/2002_08_12_big_img_340.jpg,0.246273692
756,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,104960,15075,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_815.jpg,0.135207231
757,GMS Face API with allLandmarks  accurateMode,0,3,jpg,10,156600,25586,/storage/emulated/0/FDDB-folds-01/2002_08_26_big_img_5.jpg,0.288336384
758,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,123750,13107,/storage/emulated/0/FDDB-folds-01/2002_08_10_big_img_158.jpg,0.189951154
759,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,133200,21009,/storage/emulated/0/FDDB-folds-01/2002_08_18_big_img_95.jpg,0.123280692
760,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,131850,11326,/storage/emulated/0/FDDB-folds-01/2002_07_29_big_img_1297.jpg,0.146429846
761,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,127920,14563,/storage/emulated/0/FDDB-folds-01/2003_01_13_big_img_508.jpg,0.155663
762,GMS Face API with allLandmarks  accurateMode,0,3,jpg,3,131850,22780,/storage/emulated/0/FDDB-folds-01/2002_09_01_big_img_16680.jpg,0.303142385
763,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,133250,18011,/storage/emulated/0/FDDB-folds-01/2003_01_16_big_img_338.jpg,0.157407231
764,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,161550,20608,/storage/emulated/0/FDDB-folds-01/2002_08_13_big_img_517.jpg,0.162408538
765,GMS Face API with allLandmarks  accurateMode,0,2,jpg,2,156600,17054,/storage/emulated/0/FDDB-folds-01/2002_07_22_big_img_626.jpg,0.193770846
766,GMS Face API with allLandmarks  accurateMode,0,1,jpg,1,122400,11015,/storage/emulated/0/FDDB-folds-01/2002_08_06_big_img_3024.jpg,0.13945123
